id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl
660,Printed Straight Kurta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/25/23a81493-18b9-4989-ad24-7a101e3b99c21577223690325-1.jpg",-,930,1899,4.1,3600,51,Jompers,https://www.myntra.com/kurtas/jompers/jompers-men-yellow-printed-straight-kurta/11226756/buy
661,Men Ethnic Motifs Cotton Kurta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/21665284/2023/1/24/5c1f200c-0af7-4522-8955-7f952562a51d1674549908325JompersMenNavyBlueGeometricFlaredSleevesThreadWorkKurta1.jpg",-,1633,4299,4.3,24,62,Jompers,https://www.myntra.com/kurtas/jompers/jompers-men-ethnic-motifs-mirror-work-cotton-kurta/21665284/buy
662,Cotton Printed Kurta Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/19494072/2022/8/24/fbd5a6dd-2f67-48fc-9341-72f91acca09b1661330892106-Kurta-Pyjama-Set-2971661330890568-1.jpg",-,1399,3499,4,190,60,See Designs,https://www.myntra.com/kurta-sets/see-designs/see-designs-men-blue-ethnic-motifs-printed-pure-cotton-kurta-with-pyjamas/19494072/buy
663,Embroidered Kurta & Churidar,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/13269470/2023/1/10/c835b7a4-1c93-45af-b81b-29868b93f6551673334973138-Jompers-Men-Mustard--White-Embroidered-Kurta-with-Churidar-4-1.jpg",-,1149,2499,4.2,2200,54,Jompers,https://www.myntra.com/kurta-sets/jompers/jompers-men-mustard--white-embroidered-kurta-with-churidar/13269470/buy
664,Men Ethnic Motifs Printed Kurta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/17094668/2022/3/9/6eb90226-5c1e-45da-b142-a6485869e92c1646816755910-Anouk-Men-Kurtas-921646816755564-1.jpg",-,944,2099,4.2,515,55,Anouk,https://www.myntra.com/kurtas/anouk/anouk-men-green--off-white-ethnic-motifs-printed-kurta/17094668/buy
665,Men Kurta with Pyjamas,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/15583104/2021/9/23/0e48dea0-eb8c-45a3-a1c7-8016b7d40b561632395417752KISAHMenWhiteRegularKurtawithPyjamas1.jpg",-,3430,7299,4,115,53,KISAH,https://www.myntra.com/kurta-sets/kisah/kisah-men-white--pink-regular-kurta-with-pyjamas/15583104/buy
666,Solid Kurta with Pyjamas,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/10/765b5418-7cc8-40dc-8b1a-3bb969aeba701604981325489-1.jpg",-,3853,8199,4,375,53,KISAH,https://www.myntra.com/kurta-sets/kisah/kisah-men-black--green-solid-kurta-with-pyjamas-with-nehru-jacket/12943470/buy
667,Men Printed Kurta with Churidar,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/10778132/2023/1/2/55228575-cce2-48df-9b0f-f1afdf00ed861672653570378-KISAH-Men-Cream-Coloured-Printed-Kurta-with-Churidar-8221672-1.jpg",-,3869,8599,4.1,336,55,KISAH,https://www.myntra.com/kurta-sets/kisah/kisah-men-cream-coloured-printed-kurta-with-churidar/10778132/buy
668,Men Embroidered Kurta with Pyjamas,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/21430556/2023/1/12/fb497b29-9f5d-4af4-b332-5ac75ce3f0f11673504236949-Embroidered-Kurta-Pyjama-3121673504236299-1.jpg",-,1709,4499,4.3,45,62,Jompers,https://www.myntra.com/kurta-sets/jompers/jompers-men-floral-embroidered-chikankari-pure-cotton-kurta-with-pyjamas/21430556/buy
669,Men Solid Kurta Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/16315896/2021/12/9/ff707249-c22c-409a-99a9-f77bb44040731639035092127MensSilkBlendBlackKurtaPyjamaSilkBlendBlackSelfDesignNehruja1.jpg",-,1979,5999,3.9,382,67,SOJANYA,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-black-solid-kurta-with-churidar--nehru-jacket/16315896/buy
670,Men Printed Kurta Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/20050890/2022/9/18/13533e48-9adb-4dd7-87ef-0dbcc5079d421663481466854KisahMenGreyKurtaJacketSet1.jpg",-,4463,9299,3.9,25,52,KISAH,https://www.myntra.com/kurta-sets/kisah/kisah-men-grey-printed-kurta-with-churidar--jacket/20050890/buy
671,Men Kurta with Pyjamas,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/17326952/2022/3/16/897c83ff-0c63-42e7-a238-cc356abb4e451647427506004KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg",-,1949,6499,3.9,229,70,SOJANYA,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-pink-ethnic-motifs-kurta-with-pyjamas--nehru-jacket/17326952/buy
672,Men Kurta with Churidar,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/17327074/2022/3/16/1a2e6772-b89b-4b62-835c-769f7a6b95f01647430767461KurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKurtaSetsSOJANYAMenKur1.jpg",-,1949,6499,4,292,70,SOJANYA,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-green-ethnic-motifs-kurta-with-churidar-with-nehru-jacket/17327074/buy
673,Men Woven Design Sherwani,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18148718/2022/5/23/a2e42760-6975-4605-aa0d-18d47690a6401653290170578KISAHMENWhiteKURTASHERWANISET11.jpg",-,5718,13299,4.1,27,57,KISAH,https://www.myntra.com/sherwani/kisah/kisah-men-white-woven-design-sherwani-set-with-dupatta/18148718/buy
